geneID,geneID2,base_mean,coeff_log2,coeff_natural,pvalue,qval,FDR,gene_symbol
ENSG00000154165,ENSG00000154165.4,2.607230847,0.135203769,1.098247922,0,0,5.52E-67,GPR15
ENSG00000253230,ENSG00000253230.8,-1.978111143,0.060190048,1.042603095,1.59E-71,2.76E-67,6.73E-29,MIR124-1HG
ENSG00000063438,ENSG00000063438.16,-0.18340677,0.053475605,1.037761993,1.94E-33,2.24E-29,5.30E-26,AHRR
ENSG00000111961,ENSG00000111961.17,3.039001764,0.040602383,1.028543195,1.53E-30,1.33E-26,1.53E-25,SASH1
ENSG00000167680,ENSG00000167680.15,-0.496088262,0.04941492,1.034845161,5.96E-30,4.13E-26,6.10E-25,SEMA6B
ENSG00000157168,ENSG00000157168.18,3.027533714,0.063122597,1.044724538,2.35E-29,1.36E-25,1.90E-24,NRG1
ENSG00000055732,ENSG00000055732.12,0.347068986,0.04879868,1.034403226,7.84E-29,3.88E-25,5.72E-24,MCOLN3
ENSG00000134755,ENSG00000134755.14,5.416596841,0.047164959,1.033232522,2.43E-28,1.06E-24,2.84E-23,DSC2
ENSG00000230817,ENSG00000230817.5,-1.173128829,0.041706126,1.029330389,1.06E-27,4.10E-24,4.06E-23,LINC01362
ENSG00000080822,ENSG00000080822.16,5.960291827,0.016450213,1.011467674,2.23E-27,7.75E-24,1.83E-19,CLDND1
ENSG00000250562,ENSG00000250562.1,-1.890974997,0.021591357,1.015078539,5.45E-24,1.71E-20,1.83E-19,RPL38P4
ENSG00000077063,ENSG00000077063.10,-0.534845644,0.046724521,1.032917136,1.06E-23,3.06E-20,9.88E-17,CTTNBP2
ENSG00000135898,ENSG00000135898.9,2.133606949,0.0322781,1.022625637,2.86E-21,7.63E-18,1.29E-15,GPR55
ENSG00000080819,ENSG00000080819.6,4.589406971,0.010470226,1.007283806,4.00E-20,9.92E-17,1.91E-15,CPOX
ENSG00000122420,ENSG00000122420.9,-0.679283417,0.051835724,1.036583062,1.03E-19,2.35E-16,1.91E-15,PTGFR
ENSG00000166503,ENSG00000166503.8,2.98165756,0.02956112,1.020701572,1.50E-19,3.25E-16,5.02E-15,HDGFL3
ENSG00000143344,ENSG00000143344.15,2.247159844,0.019873627,1.013870666,2.95E-19,6.01E-16,3.78E-13,RGL1
ENSG00000091436,ENSG00000091436.16,5.079361642,0.018129096,1.012645418,1.12E-17,2.16E-14,4.85E-13,MAP3K20
ENSG00000134333,ENSG00000134333.13,6.502445166,0.010283106,1.007153168,2.32E-16,3.56E-13,1.99E-12,LDHA
ENSG00000139679,ENSG00000139679.15,5.398980585,0.029463491,1.020632503,2.49E-16,3.77E-13,1.99E-12,LPAR6
ENSG00000155307,ENSG00000155307.17,5.554968945,0.01626977,1.011341174,2.65E-16,3.96E-13,1.99E-12,SAMSN1
ENSG00000175746,ENSG00000175746.6,1.832384017,-0.039279402,0.973140891,2.52E-17,4.60E-14,1.99E-12,LINC02915
ENSG00000254275,ENSG00000254275.6,0.615913524,0.040894174,1.028751243,1.47E-16,2.42E-13,1.99E-12,LINC00824
ENSG00000143771,ENSG00000143771.11,5.473823595,0.011403958,1.007935945,7.04E-16,9.12E-13,4.94E-12,CNIH4
ENSG00000163754,ENSG00000163754.17,5.047042295,0.013870068,1.009660361,5.54E-16,7.48E-13,4.94E-12,GYG1
ENSG00000234424,ENSG00000234424.2,0.208421607,0.026977298,1.018875163,3.12E-16,4.50E-13,4.94E-12,
ENSG00000265531,ENSG00000265531.3,1.021565314,0.041961897,1.029512893,7.93E-16,1.00E-12,4.94E-12,FCGR1CP
ENSG00000006715,ENSG00000006715.15,7.008966294,-0.007847783,0.9945751,2.75E-15,3.19E-12,3.49E-11,VPS41
ENSG00000124334,ENSG00000124334.17,-0.152156744,0.030699083,1.021506995,4.97E-15,5.37E-12,3.49E-11,IL9R
ENSG00000135525,ENSG00000135525.18,2.080568272,-0.02407013,0.983454267,8.82E-16,1.09E-12,3.49E-11,MAP7
ENSG00000165185,ENSG00000165185.14,3.472935812,0.017236917,1.012019379,3.02E-15,3.48E-12,3.49E-11,KIAA1958
ENSG00000187554,ENSG00000187554.11,5.143155251,0.022968685,1.016048089,5.55E-15,5.90E-12,3.49E-11,TLR5
ENSG00000005302,ENSG00000005302.17,6.340568459,0.009125472,1.006345342,3.78E-14,3.23E-11,1.47E-10,MSL3
ENSG00000026508,ENSG00000026508.17,8.64962227,0.009052946,1.006294753,5.92E-15,6.22E-12,1.47E-10,CD44
ENSG00000151012,ENSG00000151012.13,1.903156909,0.024702754,1.017270077,4.80E-14,3.87E-11,1.47E-10,SLC7A11
ENSG00000152990,ENSG00000152990.13,1.879665208,-0.026990358,0.981465623,4.01E-14,3.39E-11,1.47E-10,ADGRA3
ENSG00000159713,ENSG00000159713.10,1.531674378,-0.030478058,0.979095806,2.12E-14,2.01E-11,1.47E-10,TPPP3
ENSG00000182389,ENSG00000182389.19,4.033313912,-0.028502708,0.980437311,2.53E-14,2.33E-11,1.47E-10,CACNB4
ENSG00000183019,ENSG00000183019.7,1.282570947,0.030949244,1.021684138,3.49E-14,3.04E-11,1.47E-10,MCEMP1
ENSG00000197353,ENSG00000197353.3,-0.00068261,-0.038127047,0.973918499,3.15E-14,2.79E-11,1.47E-10,LYPD2
ENSG00000198734,ENSG00000198734.10,6.295366161,0.021285968,1.014863691,2.00E-14,1.91E-11,1.47E-10,F5
ENSG00000165949,ENSG00000165949.12,2.647955534,0.068280484,1.048466295,4.83E-14,3.89E-11,3.52E-10,IFI27
ENSG00000107281,ENSG00000107281.9,2.178615522,0.031599382,1.022144655,5.84E-14,4.60E-11,4.79E-10,NPDC1
ENSG00000105048,ENSG00000105048.16,0.890810079,0.041958937,1.02951078,7.22E-14,5.56E-11,5.42E-10,TNNT1
ENSG00000008394,ENSG00000008394.12,2.920658772,0.01888347,1.01317506,8.78E-14,6.62E-11,9.36E-10,MGST1
ENSG00000011201,ENSG00000011201.11,-1.229728742,0.031513452,1.022083775,1.15E-13,8.47E-11,1.07E-09,ANOS1
ENSG00000151136,ENSG00000151136.14,4.361297796,-0.017240686,0.988120789,2.97E-13,2.05E-10,2.39E-09,ABTB3
ENSG00000188313,ENSG00000188313.12,6.481619434,0.024576153,1.017180813,1.46E-13,1.05E-10,2.39E-09,PLSCR1
ENSG00000279320,ENSG00000279320.1,2.686458189,0.02538422,1.017750704,2.86E-13,1.98E-10,2.39E-09,
ENSG00000080854,ENSG00000080854.14,2.280398662,0.026676083,1.018662459,9.65E-13,5.99E-10,4.35E-09,IGSF9B
ENSG00000138772,ENSG00000138772.12,5.104055163,0.03172739,1.022235352,3.52E-13,2.40E-10,4.35E-09,ANXA3
ENSG00000146250,ENSG00000146250.6,-1.280450345,-0.029156853,0.979992862,6.89E-13,4.45E-10,4.35E-09,PRSS35
ENSG00000150337,ENSG00000150337.13,3.656924496,0.032600372,1.022854099,9.95E-13,6.15E-10,4.35E-09,FCGR1A
ENSG00000173114,ENSG00000173114.12,2.472140736,0.051113269,1.036064104,8.31E-13,5.26E-10,4.35E-09,LRRN3
ENSG00000198964,ENSG00000198964.13,6.119378202,0.006334469,1.004400372,7.76E-13,4.95E-10,4.35E-09,SGMS1
ENSG00000038427,ENSG00000038427.15,10.51804803,0.016884507,1.011772202,3.84E-12,1.95E-09,8.43E-09,VCAN
ENSG00000055332,ENSG00000055332.16,6.727866637,0.022076257,1.015419772,3.04E-12,1.62E-09,8.43E-09,EIF2AK2
ENSG00000087128,ENSG00000087128.9,-1.653557453,0.02667149,1.018659215,2.80E-12,1.52E-09,8.43E-09,TMPRSS11E
ENSG00000118113,ENSG00000118113.11,2.488362719,0.050195045,1.035404896,3.97E-12,2.00E-09,8.43E-09,MMP8
ENSG00000163221,ENSG00000163221.8,5.964052198,0.028472766,1.019931856,1.76E-12,1.02E-09,8.43E-09,S100A12
ENSG00000171714,ENSG00000171714.10,1.544949233,0.026503694,1.018540745,1.74E-12,1.01E-09,8.43E-09,ANO5
ENSG00000179934,ENSG00000179934.6,1.2843556,0.026743084,1.018709768,1.10E-12,6.72E-10,8.43E-09,CCR8
ENSG00000179978,ENSG00000179978.11,3.028093879,0.0218921,1.015290164,2.99E-12,1.60E-09,8.43E-09,NAIPP2
ENSG00000206199,ENSG00000206199.10,1.693013655,-0.026715781,0.981652436,3.72E-12,1.90E-09,8.43E-09,ANKUB1
ENSG00000233392,ENSG00000233392.5,1.872194485,-0.033436758,0.97708992,3.51E-12,1.82E-09,8.43E-09,UICLM
ENSG00000249437,ENSG00000249437.7,5.805373258,0.026116966,1.018267752,3.64E-12,1.87E-09,8.43E-09,NAIP
ENSG00000029153,ENSG00000029153.14,1.115228551,0.021831875,1.015247782,5.39E-12,2.61E-09,1.92E-08,BMAL2
ENSG00000111912,ENSG00000111912.19,5.806565072,0.007885387,1.005480698,7.40E-12,3.42E-09,1.92E-08,NCOA7
ENSG00000122986,ENSG00000122986.13,5.825468862,-0.013023713,0.991013274,7.44E-12,3.43E-09,1.92E-08,HVCN1
ENSG00000183696,ENSG00000183696.13,5.841789812,0.010527983,1.007324133,6.09E-12,2.90E-09,1.92E-08,UPP1
ENSG00000197006,ENSG00000197006.13,7.161522858,0.014910815,1.010388984,7.85E-12,3.58E-09,1.92E-08,METTL9
ENSG00000217275,ENSG00000217275.2,0.247050909,0.027725689,1.019403837,4.02E-12,2.02E-09,1.92E-08,
ENSG00000223725,ENSG00000223725.6,1.791698617,-0.02144235,0.9852472,5.27E-12,2.56E-09,1.92E-08,
ENSG00000065911,ENSG00000065911.11,4.991072834,0.011378412,1.007918098,1.44E-11,6.18E-09,4.55E-08,MTHFD2
ENSG00000129757,ENSG00000129757.12,3.908397928,-0.029080519,0.980044716,1.44E-11,6.17E-09,4.55E-08,CDKN1C
ENSG00000161944,ENSG00000161944.16,1.914333981,0.023967508,1.016751774,7.89E-12,3.60E-09,4.55E-08,ASGR2
ENSG00000163520,ENSG00000163520.13,0.356126797,-0.03106114,0.978700173,1.03E-11,4.58E-09,4.55E-08,FBLN2
ENSG00000168702,ENSG00000168702.17,0.137181949,-0.030259975,0.979243821,1.13E-11,4.99E-09,4.55E-08,LRP1B
ENSG00000096063,ENSG00000096063.15,6.689595472,0.014951132,1.010417221,1.45E-11,6.19E-09,5.61E-08,SRPK1
ENSG00000129521,ENSG00000129521.13,2.156786772,0.018627955,1.012995633,1.89E-11,7.81E-09,5.61E-08,EGLN3
ENSG00000165061,ENSG00000165061.14,-0.288487592,-0.037317557,0.974465114,1.77E-11,7.39E-09,5.61E-08,ZMAT4
ENSG00000179104,ENSG00000179104.8,4.811394545,0.011285815,1.007853408,1.99E-11,8.17E-09,5.61E-08,TMTC2
ENSG00000092200,ENSG00000092200.12,3.516934194,-0.020397439,0.985961051,3.69E-11,1.41E-08,9.18E-08,RPGRIP1
ENSG00000125384,ENSG00000125384.6,5.560942323,0.010472874,1.007285656,2.09E-11,8.53E-09,9.18E-08,PTGER2
ENSG00000134769,ENSG00000134769.21,0.607598625,0.023561827,1.016465907,3.07E-11,1.20E-08,9.18E-08,DTNA
ENSG00000140939,ENSG00000140939.14,1.16664751,0.019607448,1.013683622,4.08E-11,1.53E-08,9.18E-08,NOL3
ENSG00000180611,ENSG00000180611.6,2.207241289,0.018849341,1.013151092,2.52E-11,1.01E-08,9.18E-08,MB21D2
ENSG00000197121,ENSG00000197121.14,3.785892619,0.015153775,1.010559155,2.90E-11,1.14E-08,9.18E-08,PGAP1
ENSG00000226640,ENSG00000226640.2,-0.51995363,0.025655552,1.017942134,3.50E-11,1.34E-08,9.18E-08,
ENSG00000227165,ENSG00000227165.7,1.787002876,-0.020697076,0.985756296,4.08E-11,1.53E-08,9.18E-08,WDR11-DT
ENSG00000173914,ENSG00000173914.11,4.005074934,-0.007040008,0.995132125,4.21E-11,1.57E-08,1.56E-07,RBM4B
ENSG00000077684,ENSG00000077684.15,6.679142403,-0.006055478,0.995811459,5.61E-11,2.05E-08,3.06E-07,JADE1
ENSG00000105939,ENSG00000105939.12,8.410627584,0.008784281,1.006107374,8.21E-11,2.90E-08,3.06E-07,ZC3HAV1
ENSG00000108950,ENSG00000108950.11,0.775539743,0.032815831,1.023006868,7.88E-11,2.80E-08,3.06E-07,FAM20A
ENSG00000137965,ENSG00000137965.10,5.159224487,0.036607914,1.025699349,4.66E-11,1.72E-08,3.06E-07,IFI44
ENSG00000152061,ENSG00000152061.23,8.361104423,-0.008004852,0.994466824,7.42E-11,2.65E-08,3.06E-07,RABGAP1L
ENSG00000198363,ENSG00000198363.17,6.492585405,0.016666159,1.011619085,9.92E-11,3.44E-08,3.06E-07,ASPH
ENSG00000100095,ENSG00000100095.18,1.04706989,-0.023212948,0.984038763,9.95E-11,3.45E-08,3.24E-07,SEZ6L
ENSG00000164430,ENSG00000164430.15,4.721462327,0.008673606,1.006030194,1.11E-10,3.80E-08,3.24E-07,CGAS
ENSG00000183813,ENSG00000183813.6,5.541662536,0.016174481,1.011274378,1.18E-10,4.03E-08,3.24E-07,CCR4
ENSG00000067066,ENSG00000067066.16,8.54807786,0.008747666,1.00608184,1.55E-10,5.11E-08,4.77E-07,SP100
ENSG00000068305,ENSG00000068305.17,6.334135488,0.009123521,1.006343981,1.28E-10,4.29E-08,4.77E-07,MEF2A
ENSG00000181381,ENSG00000181381.13,8.63849309,0.017186008,1.011983668,1.84E-10,5.96E-08,4.77E-07,DDX60L
ENSG00000187474,ENSG00000187474.4,1.232755202,0.025856128,1.018083667,1.92E-10,6.17E-08,4.77E-07,FPR3
ENSG00000198019,ENSG00000198019.12,3.88826459,0.025694988,1.01796996,1.67E-10,5.47E-08,4.77E-07,FCGR1BP
ENSG00000124107,ENSG00000124107.5,2.935124911,0.031415447,1.022014345,2.62E-10,8.14E-08,6.24E-07,SLPI
ENSG00000163877,ENSG00000163877.10,5.111257359,-0.005604349,0.996122897,2.68E-10,8.30E-08,6.24E-07,SNIP1
ENSG00000164125,ENSG00000164125.15,5.958403203,0.01678846,1.011704846,2.39E-10,7.50E-08,6.24E-07,GASK1B
ENSG00000233057,ENSG00000233057.1,-0.25233453,0.021093998,1.014728659,1.96E-10,6.30E-08,6.24E-07,EEF1A1P14
ENSG00000112655,ENSG00000112655.15,1.281311369,-0.023024332,0.984167424,3.54E-10,1.07E-07,1.02E-06,PTK7
ENSG00000163746,ENSG00000163746.11,0.405034187,0.023098665,1.016139634,3.70E-10,1.11E-07,1.02E-06,PLSCR2
ENSG00000170558,ENSG00000170558.8,0.758652798,-0.032240207,0.977900641,3.49E-10,1.05E-07,1.02E-06,CDH2
ENSG00000258819,ENSG00000258819.1,4.240123177,-0.029750238,0.979589871,2.68E-10,8.31E-08,1.02E-06,LINC02289
ENSG00000070214,ENSG00000070214.15,5.892857026,0.006934134,1.004817945,6.05E-10,1.70E-07,1.07E-06,SLC44A1
ENSG00000091129,ENSG00000091129.19,0.388185818,-0.036491766,0.975023052,4.82E-10,1.40E-07,1.07E-06,NRCAM
ENSG00000114737,ENSG00000114737.15,5.082823853,0.015742973,1.010971952,8.46E-10,2.24E-07,1.07E-06,CISH
ENSG00000125810,ENSG00000125810.9,8.709913311,-0.017662767,0.987831742,7.45E-10,2.02E-07,1.07E-06,CD93
ENSG00000137831,ENSG00000137831.14,1.91222082,0.019097968,1.013325709,6.93E-10,1.91E-07,1.07E-06,UACA
ENSG00000137959,ENSG00000137959.15,5.591794399,0.04414326,1.031070699,7.87E-10,2.12E-07,1.07E-06,IFI44L
ENSG00000143457,ENSG00000143457.10,4.470831558,0.0074014,1.005143442,3.86E-10,1.16E-07,1.07E-06,GOLPH3L
ENSG00000144290,ENSG00000144290.16,2.448006794,-0.03983385,0.972766971,4.80E-10,1.40E-07,1.07E-06,SLC4A10
ENSG00000154188,ENSG00000154188.9,2.997266677,-0.022023765,0.98485022,4.83E-10,1.41E-07,1.07E-06,ANGPT1
ENSG00000164484,ENSG00000164484.11,1.073897995,0.019571166,1.01365813,8.34E-10,2.22E-07,1.07E-06,TMEM200A
ENSG00000172995,ENSG00000172995.16,-0.961736259,-0.026538088,0.981773351,6.43E-10,1.79E-07,1.07E-06,ARPP21
ENSG00000234902,ENSG00000234902.6,0.657657504,-0.023019205,0.984170921,7.29E-10,1.99E-07,1.07E-06,
ENSG00000257017,ENSG00000257017.8,1.414998997,0.034742679,1.024374098,6.15E-10,1.73E-07,1.07E-06,HP
ENSG00000268170,ENSG00000268170.2,2.725015647,0.025722129,1.017989111,7.05E-10,1.94E-07,1.07E-06,
ENSG00000283646,ENSG00000283646.1,0.913082796,0.036192793,1.025404258,5.67E-10,1.61E-07,1.07E-06,LINC02009
ENSG00000111145,ENSG00000111145.7,4.719823111,0.007793104,1.005416384,9.33E-10,2.44E-07,1.80E-06,ELK3
ENSG00000129538,ENSG00000129538.13,-1.515511693,0.021931781,1.01531809,8.49E-10,2.25E-07,1.80E-06,RNASE1
ENSG00000163171,ENSG00000163171.7,7.584575183,0.010797027,1.007512003,9.86E-10,2.56E-07,1.80E-06,CDC42EP3
ENSG00000231389,ENSG00000231389.7,8.147841207,-0.012352561,0.991474408,1.10E-09,2.80E-07,1.80E-06,HLA-DPA1
ENSG00000253276,ENSG00000253276.2,4.918788477,0.012538313,1.008728772,1.07E-09,2.74E-07,1.80E-06,CCDC71L
ENSG00000072840,ENSG00000072840.12,1.082569337,0.022875102,1.015982183,1.21E-09,3.05E-07,1.93E-06,EVC
ENSG00000109189,ENSG00000109189.12,4.165323185,0.011042697,1.007683583,1.11E-09,2.82E-07,1.93E-06,USP46
ENSG00000110042,ENSG00000110042.7,3.751635027,-0.015912575,0.989030848,1.41E-09,3.46E-07,1.93E-06,DTX4
ENSG00000163565,ENSG00000163565.18,7.880473791,0.011394137,1.007929084,1.37E-09,3.37E-07,1.93E-06,IFI16
ENSG00000182010,ENSG00000182010.10,3.521872817,0.021815932,1.015236562,1.27E-09,3.16E-07,1.93E-06,RTKN2
ENSG00000182489,ENSG00000182489.8,1.317851456,-0.025574535,0.982429281,1.30E-09,3.24E-07,1.93E-06,XKRX
ENSG00000082014,ENSG00000082014.16,4.054794864,0.015897115,1.011079974,1.63E-09,3.90E-07,1.95E-06,SMARCD3
ENSG00000147883,ENSG00000147883.10,2.216749011,0.016899212,1.011782515,1.65E-09,3.93E-07,1.95E-06,CDKN2B
ENSG00000255221,ENSG00000255221.3,1.954254881,0.024603225,1.0171999,1.44E-09,3.52E-07,1.95E-06,CARD17P
ENSG00000261115,ENSG00000261115.5,-0.43441812,0.025229714,1.017641714,1.55E-09,3.73E-07,1.95E-06,TMEM178B
ENSG00000078098,ENSG00000078098.13,-1.058666803,0.024876833,1.017392831,2.23E-09,5.13E-07,4.04E-06,FAP
ENSG00000134460,ENSG00000134460.15,3.626361494,0.014562659,1.010145183,1.67E-09,3.96E-07,4.04E-06,IL2RA
ENSG00000143546,ENSG00000143546.9,8.258524373,0.026657174,1.018649108,2.05E-09,4.77E-07,4.04E-06,S100A8
ENSG00000145555,ENSG00000145555.14,1.119059937,0.024338033,1.017012938,2.32E-09,5.31E-07,4.04E-06,MYO10
ENSG00000211640,ENSG00000211640.4,-0.189569084,0.030088864,1.021075018,2.02E-09,4.71E-07,4.04E-06,IGLV6-57
ENSG00000273247,ENSG00000273247.5,5.033645451,0.008609322,1.005985369,1.94E-09,4.53E-07,4.04E-06,RAB33B-AS1
ENSG00000130487,ENSG00000130487.5,0.925985256,0.021701148,1.015155791,2.83E-09,6.37E-07,7.27E-06,KLHDC7B
ENSG00000138061,ENSG00000138061.11,5.586520915,0.019396998,1.013535765,2.36E-09,5.40E-07,7.27E-06,CYP1B1
ENSG00000154217,ENSG00000154217.14,6.110043129,-0.005773638,0.996006016,2.83E-09,6.36E-07,7.27E-06,PITPNC1
ENSG00000106341,ENSG00000106341.10,-0.617720081,-0.02616907,0.982024504,5.50E-09,1.15E-06,7.65E-06,PPP1R17
ENSG00000106952,ENSG00000106952.7,5.666933734,0.008188439,1.005691931,7.03E-09,1.41E-06,7.65E-06,TNFSF8
ENSG00000108984,ENSG00000108984.13,5.110881424,0.009705833,1.006750252,5.50E-09,1.15E-06,7.65E-06,MAP2K6
ENSG00000111886,ENSG00000111886.10,1.729955111,0.020305197,1.014174002,4.49E-09,9.63E-07,7.65E-06,GABRR2
ENSG00000112053,ENSG00000112053.13,3.186978897,0.025243222,1.017651242,5.21E-09,1.09E-06,7.65E-06,SLC26A8
ENSG00000116977,ENSG00000116977.18,7.204190977,0.005782642,1.004016266,2.99E-09,6.70E-07,7.65E-06,LGALS8
ENSG00000128512,ENSG00000128512.20,5.705154799,0.021607273,1.015089738,7.02E-09,1.41E-06,7.65E-06,DOCK4
ENSG00000135722,ENSG00000135722.8,2.062946091,0.014791414,1.010305365,4.39E-09,9.43E-07,7.65E-06,FBXL8
ENSG00000147324,ENSG00000147324.10,5.528968762,0.011679765,1.008128656,6.32E-09,1.29E-06,7.65E-06,MFHAS1
ENSG00000148143,ENSG00000148143.12,-0.327118632,0.024780568,1.017324946,3.66E-09,8.03E-07,7.65E-06,ZNF462
ENSG00000171631,ENSG00000171631.14,-0.047882965,0.022531154,1.015739995,4.46E-09,9.56E-07,7.65E-06,P2RY6
ENSG00000173585,ENSG00000173585.15,0.854307936,-0.023759772,0.983665854,6.89E-09,1.38E-06,7.65E-06,CCR9
ENSG00000174946,ENSG00000174946.6,4.152404084,0.015140131,1.010549598,5.57E-09,1.16E-06,7.65E-06,GPR171
ENSG00000175544,ENSG00000175544.13,0.626671049,-0.020464781,0.985915029,3.67E-09,8.06E-07,7.65E-06,CABP4
ENSG00000182749,ENSG00000182749.5,3.150403203,-0.013986202,0.990352344,4.00E-09,8.69E-07,7.65E-06,PAQR7
ENSG00000197965,ENSG00000197965.11,6.744988539,-0.019449362,0.986609195,4.69E-09,1.00E-06,7.65E-06,MPZL1
ENSG00000227240,ENSG00000227240.1,-1.294799687,0.021031957,1.014685023,7.16E-09,1.43E-06,7.65E-06,
ENSG00000233937,ENSG00000233937.6,2.659612167,0.009431687,1.006558964,6.64E-09,1.34E-06,7.65E-06,CTC-338M12.4
ENSG00000238015,ENSG00000238015.2,-0.390118364,0.02889673,1.020231627,5.72E-09,1.18E-06,7.65E-06,
ENSG00000114948,ENSG00000114948.12,2.711683595,0.02779629,1.019453725,8.35E-09,1.64E-06,1.53E-05,ADAM23
ENSG00000196159,ENSG00000196159.11,2.289545279,-0.025568384,0.982433469,7.19E-09,1.43E-06,1.53E-05,FAT4
ENSG00000270562,ENSG00000270562.1,3.680478066,-0.011000195,0.99240424,8.41E-09,1.65E-06,1.53E-05,FOXP1-DT
ENSG00000010319,ENSG00000010319.6,0.421554264,0.020742132,1.014481202,1.17E-08,2.21E-06,1.68E-05,SEMA3G
ENSG00000035681,ENSG00000035681.7,6.335898101,0.005593085,1.003884356,9.48E-09,1.84E-06,1.68E-05,NSMAF
ENSG00000143889,ENSG00000143889.15,5.964633815,0.009025018,1.006275273,8.51E-09,1.67E-06,1.68E-05,HNRNPLL
ENSG00000154856,ENSG00000154856.12,0.155607147,0.022909912,1.016006697,1.14E-08,2.17E-06,1.68E-05,APCDD1
ENSG00000157800,ENSG00000157800.17,5.617116606,0.012679006,1.008827149,1.01E-08,1.94E-06,1.68E-05,SLC37A3
ENSG00000158813,ENSG00000158813.17,1.904963061,0.023555695,1.016461586,9.99E-09,1.92E-06,1.68E-05,EDA
ENSG00000175556,ENSG00000175556.16,3.845369274,0.009341367,1.00649595,1.16E-08,2.20E-06,1.68E-05,LONRF3
ENSG00000226057,ENSG00000226057.6,-0.520597378,0.022844824,1.015960861,1.23E-08,2.31E-06,1.68E-05,PHF2P2
ENSG00000258227,ENSG00000258227.6,2.582134604,0.020195569,1.01409694,1.26E-08,2.36E-06,1.68E-05,CLEC5A
ENSG00000132274,ENSG00000132274.15,8.832290568,0.012934649,1.009005927,1.52E-08,2.76E-06,1.73E-05,TRIM22
ENSG00000158966,ENSG00000158966.13,0.332168687,-0.023382151,0.983923359,1.29E-08,2.40E-06,1.73E-05,CACHD1
