geneID,geneID2,base_mean,coeff_log2,coeff_natural,pvalue,qval,FDR,gene_symbol
ENSG00000242550,ENSG00000242550.5,0.701068545,1.400222618,2.639423071,1.62E-15,2.45E-13,2.67E-12,SERPINB10
ENSG00000263961,ENSG00000263961.6,2.794290286,-0.726519726,0.60436008,1.27E-15,1.95E-13,2.67E-12,RHEX
ENSG00000052802,ENSG00000052802.12,3.951037263,0.447382863,1.363564422,2.92E-15,4.11E-13,2.68E-12,MSMO1
ENSG00000070269,ENSG00000070269.13,6.153337693,0.307559604,1.23761244,3.12E-15,4.35E-13,2.68E-12,TMEM260
ENSG00000119711,ENSG00000119711.12,4.068319106,-0.378568115,0.769200649,3.32E-15,4.58E-13,2.68E-12,ALDH6A1
ENSG00000125249,ENSG00000125249.6,5.848498501,0.579476636,1.494307063,2.71E-15,3.86E-13,2.68E-12,RAP2A
ENSG00000143162,ENSG00000143162.7,6.626684797,0.759721388,1.693163611,3.40E-15,4.68E-13,2.68E-12,CREG1
ENSG00000143457,ENSG00000143457.10,4.471840187,0.27711639,1.211770417,3.01E-15,4.23E-13,2.68E-12,GOLPH3L
ENSG00000154856,ENSG00000154856.12,0.159280559,0.937762331,1.915554843,3.52E-15,4.81E-13,2.68E-12,APCDD1
ENSG00000169432,ENSG00000169432.14,2.542980897,0.827518504,1.774630298,2.83E-15,4.01E-13,2.68E-12,SCN9A
ENSG00000185650,ENSG00000185650.9,6.273757614,0.474555885,1.389490417,3.31E-15,4.56E-13,2.68E-12,ZFP36L1
ENSG00000271304,ENSG00000271304.1,-0.918367122,0.914676686,1.885146555,3.52E-15,4.81E-13,2.68E-12,DPRXP2
ENSG00000125810,ENSG00000125810.9,8.707442764,-0.670532417,0.628274784,3.57E-15,4.87E-13,4.61E-12,CD93
ENSG00000021355,ENSG00000021355.12,7.205219393,0.417289198,1.33541597,4.02E-15,5.40E-13,4.61E-12,SERPINB1
ENSG00000025293,ENSG00000025293.16,6.93225492,-0.1865829,0.878684469,4.37E-15,5.82E-13,4.61E-12,PHF20
ENSG00000075856,ENSG00000075856.11,6.358517806,-0.227874433,0.853892031,4.30E-15,5.73E-13,4.61E-12,SART3
ENSG00000173597,ENSG00000173597.8,7.005635105,0.687858499,1.610890577,3.72E-15,5.05E-13,4.61E-12,SULT1B1
ENSG00000277443,ENSG00000277443.2,6.029048065,0.628669364,1.546138291,4.24E-15,5.67E-13,4.61E-12,MARCKS
ENSG00000107758,ENSG00000107758.15,6.115602813,0.276865246,1.21155949,4.46E-15,5.92E-13,1.17E-11,PPP3CB
ENSG00000122741,ENSG00000122741.15,6.273525784,0.293059838,1.225236149,5.81E-15,7.60E-13,1.17E-11,DCAF10
ENSG00000181788,ENSG00000181788.3,7.289428457,1.031101223,2.043583544,5.26E-15,6.92E-13,1.17E-11,SIAH2
ENSG00000254554,ENSG00000254554.1,1.616453248,0.856711955,1.810906369,5.60E-15,7.34E-13,1.17E-11,ADM-DT
ENSG00000076641,ENSG00000076641.4,8.382770144,0.310656697,1.240272128,7.15E-15,9.23E-13,1.40E-11,PAG1
ENSG00000109189,ENSG00000109189.12,4.166854836,0.417339078,1.335462142,8.99E-15,1.14E-12,1.40E-11,USP46
ENSG00000112290,ENSG00000112290.12,0.423664017,0.741424196,1.671825413,9.46E-15,1.20E-12,1.40E-11,WASF1
ENSG00000113615,ENSG00000113615.12,5.038380287,0.252726391,1.191456592,9.55E-15,1.21E-12,1.40E-11,SEC24A
ENSG00000127328,ENSG00000127328.21,4.821725857,0.381052585,1.302291656,6.96E-15,9.00E-13,1.40E-11,RAB3IP
ENSG00000162949,ENSG00000162949.16,-1.035364037,0.905918786,1.873737412,5.98E-15,7.80E-13,1.40E-11,CAPN13
ENSG00000167283,ENSG00000167283.7,5.745195547,0.409166571,1.327918469,9.32E-15,1.18E-12,1.40E-11,ATP5MG
ENSG00000248651,ENSG00000248651.1,-1.453316504,0.804954663,1.747090888,9.50E-15,1.20E-12,1.40E-11,GCSHP1
ENSG00000058063,ENSG00000058063.15,8.246823012,0.356511559,1.280326319,1.07E-14,1.33E-12,1.55E-11,ATP11B
ENSG00000107281,ENSG00000107281.9,2.18140516,0.963090185,1.949481123,1.44E-14,1.75E-12,1.55E-11,NPDC1
ENSG00000125482,ENSG00000125482.12,4.629636889,-0.25343405,0.838897208,1.02E-14,1.29E-12,1.55E-11,TTF1
ENSG00000157404,ENSG00000157404.15,1.877017654,-0.71840355,0.607769613,1.38E-14,1.69E-12,1.55E-11,KIT
ENSG00000181381,ENSG00000181381.13,8.640643222,0.615622378,1.532218853,1.54E-14,1.86E-12,1.55E-11,DDX60L
ENSG00000182512,ENSG00000182512.4,7.215551738,1.077305237,2.110091027,1.36E-14,1.66E-12,1.55E-11,GLRX5
ENSG00000185477,ENSG00000185477.4,7.589760077,0.392673717,1.312824181,9.58E-15,1.21E-12,1.55E-11,GPRIN3
ENSG00000188649,ENSG00000188649.12,2.648472705,0.66646555,1.587179778,1.51E-14,1.82E-12,1.55E-11,CC2D2B
ENSG00000188761,ENSG00000188761.11,1.681648137,0.608026584,1.524172916,1.40E-14,1.70E-12,1.55E-11,BCL2L15
ENSG00000197467,ENSG00000197467.13,0.862859572,-1.210204656,0.4322073,1.46E-14,1.78E-12,1.55E-11,COL13A1
ENSG00000234358,ENSG00000234358.1,1.29628742,0.99406851,1.991794089,1.52E-14,1.83E-12,1.55E-11,RPL7AP42
ENSG00000239265,ENSG00000239265.5,-1.209819286,0.983886169,1.977785776,1.55E-14,1.87E-12,1.55E-11,CLRN1-AS1
ENSG00000069869,ENSG00000069869.15,3.600008731,0.507758506,1.421839388,1.56E-14,1.88E-12,1.63E-11,NEDD4
ENSG00000278897,ENSG00000278897.1,3.49822159,-0.51637907,0.699124321,1.61E-14,1.93E-12,3.82E-11,
ENSG00000072210,ENSG00000072210.18,5.475429993,-0.21863284,0.859379436,3.61E-14,4.10E-12,4.30E-11,ALDH3A2
ENSG00000078098,ENSG00000078098.13,-1.055217085,0.940064999,1.918614678,2.79E-14,3.24E-12,4.30E-11,FAP
ENSG00000105426,ENSG00000105426.16,1.884011147,-0.936253236,0.522588312,4.24E-14,4.73E-12,4.30E-11,PTPRS
ENSG00000111912,ENSG00000111912.19,5.807380685,0.257666109,1.195543074,5.24E-14,5.71E-12,4.30E-11,NCOA7
ENSG00000115310,ENSG00000115310.17,6.54863458,0.30990371,1.239624961,5.25E-14,5.72E-12,4.30E-11,RTN4
ENSG00000116815,ENSG00000116815.15,5.704500313,0.365183227,1.288045205,5.46E-14,5.91E-12,4.30E-11,CD58
ENSG00000119013,ENSG00000119013.8,2.929518652,0.732827686,1.661893216,5.32E-14,5.78E-12,4.30E-11,NDUFB3
ENSG00000120265,ENSG00000120265.16,5.570468979,0.352790889,1.277028647,4.32E-14,4.82E-12,4.30E-11,PCMT1
ENSG00000124469,ENSG00000124469.11,1.96587365,1.3538607,2.555951924,2.71E-14,3.15E-12,4.30E-11,CEACAM8
ENSG00000130164,ENSG00000130164.13,3.545477502,0.640316894,1.558671491,5.09E-14,5.56E-12,4.30E-11,LDLR
ENSG00000133112,ENSG00000133112.16,9.089047154,0.672801108,1.594165164,3.93E-14,4.42E-12,4.30E-11,TPT1
ENSG00000143889,ENSG00000143889.15,5.965952894,0.350846272,1.275308493,4.82E-14,5.31E-12,4.30E-11,HNRNPLL
ENSG00000144554,ENSG00000144554.10,4.923902556,-0.258142686,0.836163697,4.41E-14,4.91E-12,4.30E-11,FANCD2
ENSG00000146592,ENSG00000146592.16,7.807630075,0.74112663,1.671480623,2.30E-14,2.70E-12,4.30E-11,CREB5
ENSG00000147883,ENSG00000147883.10,2.219063342,0.634376512,1.552266764,2.57E-14,3.00E-12,4.30E-11,CDKN2B
ENSG00000166946,ENSG00000166946.13,8.046100147,0.457755955,1.37340389,3.59E-14,4.08E-12,4.30E-11,CCNDBP1
ENSG00000170558,ENSG00000170558.8,0.754644404,-1.151230493,0.450241051,4.70E-14,5.19E-12,4.30E-11,CDH2
ENSG00000171604,ENSG00000171604.11,4.078759094,-0.557867098,0.679305717,5.26E-14,5.72E-12,4.30E-11,CXXC5
ENSG00000173744,ENSG00000173744.17,7.465452128,0.268533001,1.20458233,1.93E-14,2.30E-12,4.30E-11,AGFG1
ENSG00000173812,ENSG00000173812.10,7.333496456,0.406144306,1.325139558,2.21E-14,2.60E-12,4.30E-11,EIF1
ENSG00000196872,ENSG00000196872.11,1.482529417,-0.728817575,0.603398253,3.86E-14,4.36E-12,4.30E-11,CRACDL
ENSG00000196954,ENSG00000196954.13,8.221328308,0.454580394,1.370384173,2.91E-14,3.37E-12,4.30E-11,CASP4
ENSG00000213557,ENSG00000213557.4,-0.15225179,-0.928101413,0.52554951,2.88E-14,3.33E-12,4.30E-11,RPL31P43
ENSG00000255398,ENSG00000255398.2,5.195990939,0.76275229,1.696724452,4.18E-14,4.67E-12,4.30E-11,HCAR3
ENSG00000272914,ENSG00000272914.1,1.039673445,0.735260869,1.664698454,3.38E-14,3.86E-12,4.30E-11,
ENSG00000273247,ENSG00000273247.5,5.034848741,0.326702205,1.254143303,1.73E-14,2.07E-12,4.30E-11,RAB33B-AS1
ENSG00000274588,ENSG00000274588.1,2.189879012,-1.242701157,0.422580717,3.36E-14,3.84E-12,4.30E-11,DGKK
ENSG00000008083,ENSG00000008083.13,7.116924868,-0.440333013,0.736964478,5.47E-14,5.92E-12,5.85E-11,JARID2
ENSG00000105011,ENSG00000105011.8,2.468977489,-0.774550227,0.584570841,5.66E-14,6.10E-12,9.64E-11,ASF1B
ENSG00000112655,ENSG00000112655.15,1.278486956,-0.816611699,0.567773847,7.09E-14,7.53E-12,9.64E-11,PTK7
ENSG00000125384,ENSG00000125384.6,5.562065446,0.348001038,1.272795851,7.09E-14,7.53E-12,9.64E-11,PTGER2
ENSG00000169385,ENSG00000169385.2,3.070758557,0.991329995,1.988016864,6.89E-14,7.33E-12,9.64E-11,RNASE2
ENSG00000179562,ENSG00000179562.2,6.142996547,-0.293259044,0.816056505,6.48E-14,6.92E-12,9.64E-11,GCC1
ENSG00000104522,ENSG00000104522.15,5.333874602,1.008017233,2.011145184,7.21E-14,7.64E-12,1.01E-10,GFUS
ENSG00000106477,ENSG00000106477.18,3.139488206,-0.360530814,0.778877952,7.93E-14,8.35E-12,1.01E-10,CEP41
ENSG00000114166,ENSG00000114166.7,8.376949709,0.559345822,1.473600874,9.45E-14,9.79E-12,1.01E-10,KAT2B
ENSG00000141580,ENSG00000141580.15,5.715367881,-0.217642886,0.859969331,8.96E-14,9.33E-12,1.01E-10,WDR45B
ENSG00000155744,ENSG00000155744.9,8.183399375,0.545031726,1.459052429,8.98E-14,9.34E-12,1.01E-10,HYCC2
ENSG00000166428,ENSG00000166428.12,3.226665875,-0.762253419,0.589574724,8.54E-14,8.92E-12,1.01E-10,PLD4
ENSG00000174123,ENSG00000174123.10,4.934218551,0.515838638,1.429825055,9.87E-14,1.02E-11,1.01E-10,TLR10
ENSG00000175866,ENSG00000175866.15,1.486465886,-0.799646551,0.574489906,1.01E-13,1.04E-11,1.01E-10,BAIAP2
ENSG00000238113,ENSG00000238113.6,4.847997227,0.649646487,1.568783739,7.76E-14,8.18E-12,1.01E-10,LINC01410
ENSG00000105855,ENSG00000105855.9,1.525701875,-1.624469802,0.324329059,1.11E-13,1.14E-11,1.62E-10,ITGB8
ENSG00000148346,ENSG00000148346.11,2.361395197,1.13363676,2.194111374,1.23E-13,1.25E-11,1.62E-10,LCN2
ENSG00000152990,ENSG00000152990.13,1.877502226,-0.790732345,0.578050586,1.01E-13,1.04E-11,1.62E-10,ADGRA3
ENSG00000173559,ENSG00000173559.12,9.551237619,0.520777625,1.434728371,1.26E-13,1.28E-11,1.62E-10,NABP1
ENSG00000234424,ENSG00000234424.2,0.210163578,0.729421449,1.657974076,1.26E-13,1.27E-11,1.62E-10,
ENSG00000136048,ENSG00000136048.13,4.330391884,0.434546061,1.351485526,1.27E-13,1.29E-11,2.33E-10,DRAM1
ENSG00000084733,ENSG00000084733.10,7.163031283,0.247822987,1.187413966,1.55E-13,1.55E-11,2.70E-10,RAB10
ENSG00000099622,ENSG00000099622.13,8.059084628,-0.259038837,0.835644463,2.03E-13,2.00E-11,2.70E-10,CIRBP
ENSG00000110330,ENSG00000110330.8,7.300932849,0.487966474,1.402466659,1.35E-13,1.36E-11,2.70E-10,BIRC2
ENSG00000113282,ENSG00000113282.13,6.761118819,-0.21943658,0.8589008,1.76E-13,1.74E-11,2.70E-10,CLINT1
ENSG00000118777,ENSG00000118777.10,2.784608087,0.979197288,1.971368239,1.73E-13,1.72E-11,2.70E-10,ABCG2
ENSG00000138821,ENSG00000138821.12,4.524277884,0.398539127,1.318172454,2.00E-13,1.97E-11,2.70E-10,SLC39A8
ENSG00000155097,ENSG00000155097.11,5.936408804,0.312586519,1.241932289,1.74E-13,1.73E-11,2.70E-10,ATP6V1C1
ENSG00000271270,ENSG00000271270.5,1.850975614,-0.441745702,0.736243194,1.84E-13,1.82E-11,2.70E-10,TMCC1-DT
ENSG00000005108,ENSG00000005108.15,-0.062508871,-1.364629381,0.388334185,2.04E-13,2.01E-11,2.85E-10,THSD7A
ENSG00000035681,ENSG00000035681.7,6.336681235,0.212448287,1.158652777,2.16E-13,2.11E-11,2.85E-10,NSMAF
ENSG00000070915,ENSG00000070915.9,-0.244832333,-0.832512408,0.561550468,2.76E-13,2.66E-11,3.82E-10,SLC12A3
ENSG00000111726,ENSG00000111726.12,3.902066231,0.497638198,1.411900281,2.94E-13,2.82E-11,3.82E-10,CMAS
ENSG00000140939,ENSG00000140939.14,1.168708405,0.645463365,1.564241608,2.74E-13,2.64E-11,3.82E-10,NOL3
ENSG00000140968,ENSG00000140968.10,6.365425492,-0.382009875,0.767367795,2.57E-13,2.49E-11,3.82E-10,IRF8
ENSG00000175894,ENSG00000175894.14,-0.356944401,-1.095475454,0.46798187,2.99E-13,2.87E-11,3.82E-10,TSPEAR
ENSG00000184743,ENSG00000184743.12,6.471694354,0.195591593,1.145193664,2.50E-13,2.42E-11,3.82E-10,ATL3
ENSG00000185483,ENSG00000185483.11,-0.748484936,-1.133478264,0.455815451,2.23E-13,2.18E-11,3.82E-10,ROR1
ENSG00000063978,ENSG00000063978.15,6.656201618,-0.233065959,0.850824829,4.18E-13,3.89E-11,3.83E-10,RNF4
ENSG00000111817,ENSG00000111817.16,6.371632157,0.397105473,1.316863192,5.36E-13,4.85E-11,3.83E-10,DSE
ENSG00000136161,ENSG00000136161.12,6.90327722,0.328384493,1.255606579,3.79E-13,3.56E-11,3.83E-10,RCBTB2
ENSG00000146250,ENSG00000146250.6,-1.282923573,-0.874025295,0.545622372,4.76E-13,4.37E-11,3.83E-10,PRSS35
ENSG00000151726,ENSG00000151726.13,10.04667439,0.751193533,1.683184743,4.86E-13,4.45E-11,3.83E-10,ACSL1
ENSG00000152484,ENSG00000152484.13,6.924760749,0.745708224,1.676797213,4.45E-13,4.11E-11,3.83E-10,USP12
ENSG00000157554,ENSG00000157554.18,0.423606902,0.993210204,1.990609459,4.34E-13,4.03E-11,3.83E-10,ERG
ENSG00000158050,ENSG00000158050.4,3.791463792,-0.774098713,0.58475382,5.01E-13,4.57E-11,3.83E-10,DUSP2
ENSG00000163751,ENSG00000163751.3,1.953910171,-1.564296636,0.338142524,5.33E-13,4.83E-11,3.83E-10,CPA3
ENSG00000167555,ENSG00000167555.13,4.960766451,-0.395165463,0.760402161,5.13E-13,4.67E-11,3.83E-10,ZNF528
ENSG00000168802,ENSG00000168802.12,6.450107308,-0.32861092,0.796302825,4.75E-13,4.36E-11,3.83E-10,CHTF8
ENSG00000176597,ENSG00000176597.11,4.409002109,0.616753762,1.533420915,5.53E-13,4.98E-11,3.83E-10,B3GNT5
ENSG00000182489,ENSG00000182489.8,1.314718704,-0.90640818,0.533511702,4.69E-13,4.31E-11,3.83E-10,XKRX
ENSG00000182810,ENSG00000182810.6,4.198180962,-0.337403834,0.791464291,3.09E-13,2.95E-11,3.83E-10,DDX28
ENSG00000189319,ENSG00000189319.13,6.857204725,-0.434565168,0.739916734,4.13E-13,3.85E-11,3.83E-10,FAM53B
ENSG00000196581,ENSG00000196581.10,0.935522947,-1.022534943,0.492250664,4.00E-13,3.74E-11,3.83E-10,AJAP1
ENSG00000219607,ENSG00000219607.3,0.212071904,-0.888720484,0.540092911,3.41E-13,3.23E-11,3.83E-10,PPP1R3G
ENSG00000227165,ENSG00000227165.7,1.784864442,-0.675966885,0.625912596,4.22E-13,3.92E-11,3.83E-10,WDR11-DT
ENSG00000233093,ENSG00000233093.5,1.40733086,0.719614833,1.646742333,4.51E-13,4.16E-11,3.83E-10,LINC00892
ENSG00000233392,ENSG00000233392.5,1.869090338,-1.041186226,0.485927765,3.37E-13,3.20E-11,3.83E-10,UICLM
ENSG00000001084,ENSG00000001084.10,5.468349457,0.540957352,1.454937673,9.73E-13,8.26E-11,6.20E-10,GCLC
ENSG00000067066,ENSG00000067066.16,8.54902549,0.292055675,1.224383642,6.68E-13,5.92E-11,6.20E-10,SP100
ENSG00000083814,ENSG00000083814.13,5.015884112,-0.250735641,0.840467745,9.40E-13,8.02E-11,6.20E-10,ZNF671
ENSG00000083844,ENSG00000083844.10,6.862922205,-0.176723992,0.884709677,7.13E-13,6.28E-11,6.20E-10,ZNF264
ENSG00000089053,ENSG00000089053.12,7.465920974,-0.153073198,0.899332682,6.01E-13,5.38E-11,6.20E-10,ANAPC5
ENSG00000100568,ENSG00000100568.10,6.800038505,0.432514059,1.34958333,6.21E-13,5.54E-11,6.20E-10,VTI1B
ENSG00000102780,ENSG00000102780.16,5.482677985,0.35188174,1.27622415,8.21E-13,7.11E-11,6.20E-10,DGKH
ENSG00000118564,ENSG00000118564.14,9.225565001,0.461028486,1.376522781,9.65E-13,8.20E-11,6.20E-10,FBXL5
ENSG00000137752,ENSG00000137752.23,7.533181151,0.405122442,1.324201291,7.81E-13,6.81E-11,6.20E-10,CASP1
ENSG00000152102,ENSG00000152102.17,6.42000199,-0.235891115,0.849160333,8.19E-13,7.10E-11,6.20E-10,FAM168B
ENSG00000152380,ENSG00000152380.9,2.629289905,0.539361173,1.453328839,7.70E-13,6.72E-11,6.20E-10,FAM151B
ENSG00000154269,ENSG00000154269.14,1.337418257,-1.048534352,0.483459066,8.32E-13,7.20E-11,6.20E-10,ENPP3
ENSG00000159713,ENSG00000159713.10,1.529501845,-0.85374677,0.553345795,6.62E-13,5.87E-11,6.20E-10,TPPP3
ENSG00000168995,ENSG00000168995.13,3.870391833,-0.582532545,0.667790491,7.04E-13,6.20E-11,6.20E-10,SIGLEC7
ENSG00000173083,ENSG00000173083.14,5.444077536,0.484074099,1.39868792,8.56E-13,7.39E-11,6.20E-10,HPSE
ENSG00000179023,ENSG00000179023.8,-1.351658162,-0.911907912,0.531481761,8.37E-13,7.24E-11,6.20E-10,KLHDC7A
ENSG00000181852,ENSG00000181852.17,6.447156788,-0.197355462,0.872147793,7.36E-13,6.46E-11,6.20E-10,RNF41
ENSG00000204084,ENSG00000204084.12,5.936099669,-0.276787455,0.825427006,9.18E-13,7.85E-11,6.20E-10,INPP5B
ENSG00000240225,ENSG00000240225.10,3.372152234,-0.473585297,0.720172643,8.06E-13,7.00E-11,6.20E-10,ZNF542P
ENSG00000260228,ENSG00000260228.5,1.200617476,-0.586409718,0.665998246,5.56E-13,5.00E-11,6.20E-10,CDH13-AS2
ENSG00000279117,ENSG00000279117.1,5.406025733,-0.405515478,0.754966493,9.11E-13,7.80E-11,6.20E-10,
ENSG00000076043,ENSG00000076043.9,4.356465863,0.376071613,1.297803186,1.28E-12,1.05E-10,7.97E-10,REXO2
ENSG00000078124,ENSG00000078124.11,5.533527425,0.303743811,1.234343397,1.33E-12,1.09E-10,7.97E-10,ACER3
ENSG00000123700,ENSG00000123700.4,7.441318687,0.636616328,1.554678564,1.43E-12,1.16E-10,7.97E-10,KCNJ2
ENSG00000141404,ENSG00000141404.15,1.936784385,-0.817582629,0.567391865,1.35E-12,1.10E-10,7.97E-10,GNAL
ENSG00000141543,ENSG00000141543.9,5.458565904,-0.336690184,0.791855897,1.28E-12,1.05E-10,7.97E-10,EIF4A3
ENSG00000144802,ENSG00000144802.11,7.377778453,0.332181926,1.258915915,1.06E-12,8.89E-11,7.97E-10,NFKBIZ
ENSG00000145545,ENSG00000145545.11,4.682814413,0.297492323,1.22900631,1.42E-12,1.15E-10,7.97E-10,SRD5A1
ENSG00000149212,ENSG00000149212.11,8.760582034,0.555565256,1.469744375,1.13E-12,9.44E-11,7.97E-10,SESN3
ENSG00000153317,ENSG00000153317.14,7.149431884,0.462182376,1.377624185,9.75E-13,8.27E-11,7.97E-10,ASAP1
ENSG00000158966,ENSG00000158966.13,0.329038747,-0.867260293,0.548186881,1.25E-12,1.03E-10,7.97E-10,CACHD1
ENSG00000165782,ENSG00000165782.10,5.512777798,-0.187195916,0.878311187,1.13E-12,9.46E-11,7.97E-10,PIP4P1
ENSG00000165949,ENSG00000165949.12,2.652866252,1.918981782,3.781560713,1.16E-12,9.62E-11,7.97E-10,IFI27
ENSG00000168702,ENSG00000168702.17,0.134379619,-0.941263825,0.520776472,1.28E-12,1.05E-10,7.97E-10,LRP1B
ENSG00000177483,ENSG00000177483.11,2.543978027,0.564551461,1.478927633,1.37E-12,1.11E-10,7.97E-10,RBM44
ENSG00000196126,ENSG00000196126.11,7.472101799,-0.613010623,0.65383086,1.21E-12,1.00E-10,7.97E-10,HLA-DRB1
ENSG00000196371,ENSG00000196371.3,4.634109179,0.272682103,1.208051621,1.19E-12,9.85E-11,7.97E-10,FUT4
ENSG00000196636,ENSG00000196636.7,2.203607624,0.409452442,1.328181623,1.34E-12,1.10E-10,7.97E-10,SDHAF3
ENSG00000258227,ENSG00000258227.6,2.58484519,0.750112571,1.681924062,1.13E-12,9.47E-11,7.97E-10,CLEC5A
ENSG00000007516,ENSG00000007516.13,2.98736924,-1.03273029,0.488784252,1.44E-12,1.16E-10,1.63E-09,BAIAP3
ENSG00000070214,ENSG00000070214.15,5.893632953,0.235099521,1.176987926,1.70E-12,1.36E-10,1.63E-09,SLC44A1
ENSG00000070761,ENSG00000070761.7,3.840101495,-0.277608844,0.824957188,2.07E-12,1.63E-10,1.63E-09,CFAP20
ENSG00000102837,ENSG00000102837.6,1.971416005,1.770350421,3.411368065,1.94E-12,1.53E-10,1.63E-09,OLFM4
ENSG00000103005,ENSG00000103005.11,5.126537233,0.503742301,1.417886746,1.82E-12,1.44E-10,1.63E-09,USB1
ENSG00000104375,ENSG00000104375.15,4.333578515,0.433853282,1.350836701,1.60E-12,1.29E-10,1.63E-09,STK3
ENSG00000104549,ENSG00000104549.11,3.217461176,0.453644717,1.369495682,2.14E-12,1.68E-10,1.63E-09,SQLE
ENSG00000114737,ENSG00000114737.15,5.084626427,0.539699825,1.453670028,1.50E-12,1.21E-10,1.63E-09,CISH
ENSG00000124243,ENSG00000124243.17,3.839564879,-0.537499007,0.688964233,1.92E-12,1.52E-10,1.63E-09,BCAS4
ENSG00000145990,ENSG00000145990.10,5.838395258,-0.476121991,0.718907475,2.10E-12,1.65E-10,1.63E-09,GFOD1
ENSG00000163328,ENSG00000163328.13,6.892710334,0.342747608,1.26816952,1.58E-12,1.27E-10,1.63E-09,GPR155
ENSG00000180776,ENSG00000180776.15,7.33028018,0.336657477,1.262827407,2.02E-12,1.59E-10,1.63E-09,ZDHHC20
ENSG00000267453,ENSG00000267453.7,-0.782812353,-1.07246796,0.475504876,1.82E-12,1.45E-10,1.63E-09,CLEC4OP
ENSG00000271605,ENSG00000271605.5,4.326943328,0.55385504,1.468003126,1.84E-12,1.46E-10,1.63E-09,MILR1
ENSG00000101782,ENSG00000101782.14,8.836074977,0.798879781,1.739749727,2.37E-12,1.84E-10,1.68E-09,RIOK3
ENSG00000198795,ENSG00000198795.10,0.226918263,-0.754765078,0.592642881,2.38E-12,1.84E-10,1.68E-09,ZNF521
ENSG00000233937,ENSG00000233937.6,2.660801991,0.339279994,1.265125051,2.23E-12,1.74E-10,1.68E-09,CTC-338M12.4
ENSG00000236467,ENSG00000236467.8,-1.480023743,-0.569548742,0.673827521,2.17E-12,1.70E-10,1.68E-09,KCNMA1-AS1
ENSG00000122420,ENSG00000122420.9,-0.677369153,1.193673459,2.287344169,2.46E-12,1.90E-10,1.78E-09,PTGFR
ENSG00000198176,ENSG00000198176.12,6.277866786,0.700053492,1.624565027,2.39E-12,1.85E-10,1.78E-09,TFDP1
ENSG00000023734,ENSG00000023734.10,3.763818959,0.388722723,1.309233772,2.64E-12,2.02E-10,2.72E-09,STRAP
ENSG00000065618,ENSG00000065618.18,-0.163711004,1.080038381,2.114092323,3.01E-12,2.28E-10,2.72E-09,COL17A1
ENSG00000100614,ENSG00000100614.17,8.35197932,0.505542588,1.419657179,2.91E-12,2.21E-10,2.72E-09,PPM1A
ENSG00000124228,ENSG00000124228.14,5.331813891,-0.293149235,0.816118621,2.88E-12,2.19E-10,2.72E-09,DDX27
ENSG00000151553,ENSG00000151553.14,6.497085224,0.356077228,1.279940927,3.28E-12,2.47E-10,2.72E-09,FHIP2A
ENSG00000172164,ENSG00000172164.13,5.548208436,0.259062287,1.196700629,3.08E-12,2.33E-10,2.72E-09,SNTB1
ENSG00000173480,ENSG00000173480.10,5.388216257,-0.195232688,0.873432011,2.96E-12,2.25E-10,2.72E-09,ZNF417
ENSG00000214788,ENSG00000214788.2,-1.162960819,0.754156139,1.686644752,3.26E-12,2.45E-10,2.72E-09,
ENSG00000267365,ENSG00000267365.1,2.152892819,0.684951696,1.607648154,2.50E-12,1.93E-10,2.72E-09,KCNJ2-AS1
ENSG00000086548,ENSG00000086548.8,0.424622113,1.176062491,2.259592302,4.83E-12,3.49E-10,2.79E-09,CEACAM6
ENSG00000091106,ENSG00000091106.18,6.123662707,0.457088292,1.372768441,3.89E-12,2.88E-10,2.79E-09,NLRC4
ENSG00000101417,ENSG00000101417.11,3.98995852,-0.254847918,0.838075476,4.58E-12,3.33E-10,2.79E-09,PXMP4
ENSG00000104824,ENSG00000104824.16,6.905233856,-0.164247012,0.892394167,3.97E-12,2.93E-10,2.79E-09,HNRNPL
ENSG00000113916,ENSG00000113916.17,7.826882568,0.694137664,1.617917074,4.07E-12,3.00E-10,2.79E-09,BCL6
ENSG00000116977,ENSG00000116977.18,7.204876653,0.2016586,1.15001972,3.45E-12,2.59E-10,2.79E-09,LGALS8
ENSG00000126858,ENSG00000126858.16,6.357149171,0.329250586,1.256360583,4.84E-12,3.49E-10,2.79E-09,RHOT1
ENSG00000133048,ENSG00000133048.12,6.251356533,-1.214297233,0.43098297,3.83E-12,2.84E-10,2.79E-09,CHI3L1
ENSG00000137094,ENSG00000137094.14,1.480467017,-0.752880593,0.593417512,4.44E-12,3.24E-10,2.79E-09,DNAJB5
ENSG00000145780,ENSG00000145780.7,5.902756585,0.29756184,1.229065532,4.79E-12,3.46E-10,2.79E-09,FEM1C
ENSG00000147454,ENSG00000147454.13,11.59626612,0.773509663,1.709423266,4.83E-12,3.49E-10,2.79E-09,SLC25A37
ENSG00000153250,ENSG00000153250.19,7.249896811,0.236589537,1.178204147,3.29E-12,2.48E-10,2.79E-09,RBMS1
ENSG00000164949,ENSG00000164949.7,-1.168642872,-0.685190763,0.621923586,4.02E-12,2.97E-10,2.79E-09,GEM
ENSG00000168172,ENSG00000168172.8,6.841576159,0.215312928,1.160955704,4.22E-12,3.10E-10,2.79E-09,HOOK3
ENSG00000196074,ENSG00000196074.12,3.403355034,0.59590154,1.511416774,4.33E-12,3.17E-10,2.79E-09,SYCP2
ENSG00000198574,ENSG00000198574.5,3.940912776,-0.750324829,0.594469695,3.85E-12,2.85E-10,2.79E-09,SH2D1B
